1.00000e-02	2.49035e-05
1.17490e-02	3.43762e-05
1.38038e-02	4.74521e-05
1.62181e-02	6.55015e-05
1.90546e-02	9.04161e-05
2.23872e-02	1.24807e-04
2.63027e-02	1.72277e-04
3.09030e-02	2.37801e-04
3.63078e-02	3.28242e-04
4.26580e-02	4.53072e-04
5.01187e-02	6.25360e-04
5.88844e-02	8.63134e-04
6.91831e-02	1.19126e-03
8.12831e-02	1.64402e-03
9.54993e-02	2.26868e-03
1.12202e-01	3.13029e-03
1.31826e-01	4.31843e-03
1.54882e-01	5.95620e-03
1.81970e-01	8.21251e-03
2.13796e-01	1.13187e-02
2.51189e-01	1.55904e-02
2.95121e-01	2.14568e-02
3.46737e-01	2.94972e-02
4.07380e-01	4.04876e-02
4.78630e-01	5.54544e-02
5.62341e-01	7.57316e-02
6.60693e-01	1.03009e-01
7.76247e-01	1.39344e-01
9.12011e-01	1.87095e-01
1.07152e+00	2.48688e-01
1.25893e+00	3.26117e-01
1.47911e+00	4.20063e-01
1.73780e+00	5.28616e-01
2.04174e+00	6.45895e-01
2.39883e+00	7.61423e-01
2.81838e+00	8.61679e-01
3.31131e+00	9.34823e-01
3.89045e+00	9.76933e-01
4.57088e+00	9.94501e-01
5.37032e+00	9.99240e-01
6.30957e+00	9.99951e-01
7.41310e+00	9.99999e-01
8.70964e+00	1.00000e+00
1.02329e+01	1.00000e+00
1.20226e+01	1.00000e+00
1.41254e+01	1.00000e+00
1.65959e+01	1.00000e+00
1.94984e+01	1.00000e+00
2.29087e+01	1.00000e+00
2.69153e+01	1.00000e+00
3.16228e+01	1.00000e+00
